date,sku,category,shelf_life_days,units_sold,temp_c,bank_holiday,school_holiday,weekend,dow,promo
2024-07-08,Tomatoes,Produce,5,92,22.5,0,1,0,0,0
2024-07-09,Tomatoes,Produce,5,96,22.7,0,1,0,1,0
2024-07-10,Tomatoes,Produce,5,90,18.5,0,1,0,2,0
2024-07-11,Tomatoes,Produce,5,124,18.1,0,1,0,3,1
2024-07-12,Tomatoes,Produce,5,186,22.2,0,1,1,4,1
2024-07-13,Tomatoes,Produce,5,128,16.5,0,1,1,5,0
2024-07-14,Tomatoes,Produce,5,121,17.0,0,1,1,6,0
2024-07-15,Tomatoes,Produce,5,84,20.4,0,1,0,0,0
2024-07-16,Tomatoes,Produce,5,80,18.1,0,1,0,1,0
2024-07-17,Tomatoes,Produce,5,99,19.0,0,1,0,2,0
2024-07-18,Tomatoes,Produce,5,117,18.6,0,1,0,3,0
2024-07-19,Tomatoes,Produce,5,141,19.7,0,1,1,4,0
2024-07-20,Tomatoes,Produce,5,137,22.1,0,1,1,5,0
2024-07-21,Tomatoes,Produce,5,138,19.2,0,1,1,6,0
2024-07-22,Tomatoes,Produce,5,89,20.4,0,1,0,0,0
2024-07-23,Tomatoes,Produce,5,87,14.5,0,1,0,1,0
2024-07-24,Tomatoes,Produce,5,86,18.9,0,1,0,2,0
2024-07-25,Tomatoes,Produce,5,101,17.1,0,1,0,3,0
2024-07-26,Tomatoes,Produce,5,139,16.3,0,1,1,4,0
2024-07-27,Tomatoes,Produce,5,147,17.0,0,1,1,5,0
2024-07-28,Tomatoes,Produce,5,143,18.2,0,1,1,6,0
2024-07-29,Tomatoes,Produce,5,88,20.9,0,1,0,0,0
2024-07-30,Tomatoes,Produce,5,60,15.9,0,1,0,1,0
2024-07-31,Tomatoes,Produce,5,104,18.9,0,1,0,2,0
2024-08-01,Tomatoes,Produce,5,104,17.7,0,1,0,3,0
2024-08-02,Tomatoes,Produce,5,155,18.1,0,1,1,4,0
2024-08-03,Tomatoes,Produce,5,142,21.0,0,1,1,5,0
2024-08-04,Tomatoes,Produce,5,142,19.9,0,1,1,6,0
2024-08-05,Tomatoes,Produce,5,86,21.6,0,1,0,0,0
2024-08-06,Tomatoes,Produce,5,91,18.3,0,1,0,1,0
2024-08-07,Tomatoes,Produce,5,98,17.1,0,1,0,2,0
2024-08-08,Tomatoes,Produce,5,85,18.1,0,1,0,3,0
2024-08-09,Tomatoes,Produce,5,179,19.0,0,1,1,4,1
2024-08-10,Tomatoes,Produce,5,130,18.8,0,1,1,5,0
2024-08-11,Tomatoes,Produce,5,134,16.0,0,1,1,6,0
2024-08-12,Tomatoes,Produce,5,67,18.5,0,1,0,0,0
2024-08-13,Tomatoes,Produce,5,124,18.8,0,1,0,1,1
2024-08-14,Tomatoes,Produce,5,96,23.8,0,1,0,2,0
2024-08-15,Tomatoes,Produce,5,87,22.3,0,1,0,3,0
2024-08-16,Tomatoes,Produce,5,120,16.2,0,1,1,4,0
2024-08-17,Tomatoes,Produce,5,137,17.4,0,1,1,5,0
2024-08-18,Tomatoes,Produce,5,127,14.8,0,1,1,6,0
2024-08-19,Tomatoes,Produce,5,86,16.6,0,1,0,0,0
2024-08-20,Tomatoes,Produce,5,77,18.5,0,1,0,1,0
2024-08-21,Tomatoes,Produce,5,97,20.4,0,1,0,2,0
2024-08-22,Tomatoes,Produce,5,101,16.1,0,1,0,3,0
2024-08-23,Tomatoes,Produce,5,105,16.2,0,1,1,4,0
2024-08-24,Tomatoes,Produce,5,141,12.8,0,1,1,5,0
2024-08-25,Tomatoes,Produce,5,112,17.1,0,1,1,6,0
2024-08-26,Tomatoes,Produce,5,102,15.0,1,1,0,0,0
2024-08-27,Tomatoes,Produce,5,96,16.1,0,1,0,1,1
2024-08-28,Tomatoes,Produce,5,107,15.3,0,1,0,2,1
2024-08-29,Tomatoes,Produce,5,91,16.9,0,1,0,3,0
2024-08-30,Tomatoes,Produce,5,105,13.2,0,1,1,4,0
2024-08-31,Tomatoes,Produce,5,137,13.7,0,1,1,5,0
2024-09-01,Tomatoes,Produce,5,170,21.5,0,0,1,6,0
2024-09-02,Tomatoes,Produce,5,67,13.9,0,0,0,0,0
2024-09-03,Tomatoes,Produce,5,69,14.2,0,0,0,1,0
2024-09-04,Tomatoes,Produce,5,83,20.6,0,0,0,2,0
2024-09-05,Tomatoes,Produce,5,87,22.8,0,0,0,3,0
2024-09-06,Tomatoes,Produce,5,109,13.8,0,0,1,4,0
2024-09-07,Tomatoes,Produce,5,117,15.4,0,0,1,5,0
2024-09-08,Tomatoes,Produce,5,98,16.9,0,0,1,6,0
2024-09-09,Tomatoes,Produce,5,73,19.8,0,0,0,0,0
2024-09-10,Tomatoes,Produce,5,73,13.8,0,0,0,1,0
2024-09-11,Tomatoes,Produce,5,79,15.3,0,0,0,2,0
2024-09-12,Tomatoes,Produce,5,84,17.4,0,0,0,3,0
2024-09-13,Tomatoes,Produce,5,108,16.6,0,0,1,4,0
2024-09-14,Tomatoes,Produce,5,135,14.7,0,0,1,5,0
2024-09-15,Tomatoes,Produce,5,111,15.1,0,0,1,6,0
2024-09-16,Tomatoes,Produce,5,77,12.2,0,0,0,0,0
2024-09-17,Tomatoes,Produce,5,74,14.6,0,0,0,1,0
2024-09-18,Tomatoes,Produce,5,63,14.4,0,0,0,2,0
2024-09-19,Tomatoes,Produce,5,83,15.4,0,0,0,3,0
2024-09-20,Tomatoes,Produce,5,120,13.6,0,0,1,4,0
2024-09-21,Tomatoes,Produce,5,114,15.7,0,0,1,5,0
2024-09-22,Tomatoes,Produce,5,122,16.8,0,0,1,6,0
2024-09-23,Tomatoes,Produce,5,62,14.8,0,0,0,0,0
2024-09-24,Tomatoes,Produce,5,69,15.1,0,0,0,1,0
2024-09-25,Tomatoes,Produce,5,94,14.3,0,0,0,2,1
2024-09-26,Tomatoes,Produce,5,82,14.0,0,0,0,3,0
2024-09-27,Tomatoes,Produce,5,92,12.3,0,0,1,4,0
2024-09-28,Tomatoes,Produce,5,93,14.5,0,0,1,5,0
2024-09-29,Tomatoes,Produce,5,102,13.4,0,0,1,6,0
2024-09-30,Tomatoes,Produce,5,73,18.1,0,0,0,0,0
2024-10-01,Tomatoes,Produce,5,85,16.8,0,0,0,1,0
2024-10-02,Tomatoes,Produce,5,89,14.1,0,0,0,2,0
2024-10-03,Tomatoes,Produce,5,68,11.4,0,0,0,3,0
2024-10-04,Tomatoes,Produce,5,100,10.5,0,0,1,4,0
2024-10-05,Tomatoes,Produce,5,154,15.5,0,0,1,5,1
2024-10-06,Tomatoes,Produce,5,98,13.3,0,0,1,6,0
2024-10-07,Tomatoes,Produce,5,67,13.6,0,0,0,0,0
2024-10-08,Tomatoes,Produce,5,77,8.6,0,0,0,1,1
2024-10-09,Tomatoes,Produce,5,67,14.4,0,0,0,2,0
2024-10-10,Tomatoes,Produce,5,74,13.2,0,0,0,3,0
2024-10-11,Tomatoes,Produce,5,79,9.6,0,0,1,4,0
2024-10-12,Tomatoes,Produce,5,105,10.9,0,0,1,5,0
2024-10-13,Tomatoes,Produce,5,103,12.4,0,0,1,6,0
2024-10-14,Tomatoes,Produce,5,69,11.8,0,0,0,0,0
2024-10-15,Tomatoes,Produce,5,59,10.9,0,0,0,1,0
2024-10-16,Tomatoes,Produce,5,74,11.1,0,0,0,2,0
2024-10-17,Tomatoes,Produce,5,61,10.7,0,0,0,3,0
2024-10-18,Tomatoes,Produce,5,102,11.4,0,0,1,4,0
2024-10-19,Tomatoes,Produce,5,76,14.2,0,0,1,5,0
2024-10-20,Tomatoes,Produce,5,71,5.2,0,0,1,6,0
2024-10-21,Tomatoes,Produce,5,70,10.2,0,0,0,0,0
2024-10-22,Tomatoes,Produce,5,61,10.9,0,0,0,1,0
2024-10-23,Tomatoes,Produce,5,65,11.0,0,0,0,2,0
2024-10-24,Tomatoes,Produce,5,64,9.4,0,0,0,3,0
2024-10-25,Tomatoes,Produce,5,83,6.3,0,0,1,4,0
2024-10-26,Tomatoes,Produce,5,109,10.7,0,1,1,5,0
2024-10-27,Tomatoes,Produce,5,112,13.7,0,1,1,6,0
2024-10-28,Tomatoes,Produce,5,44,6.3,0,1,0,0,0
2024-10-29,Tomatoes,Produce,5,70,11.5,0,1,0,1,0
2024-10-30,Tomatoes,Produce,5,88,8.7,0,1,0,2,0
2024-10-31,Tomatoes,Produce,5,65,9.2,0,1,0,3,0
2024-11-01,Tomatoes,Produce,5,89,6.9,0,0,1,4,0
2024-11-02,Tomatoes,Produce,5,106,8.3,0,0,1,5,0
2024-11-03,Tomatoes,Produce,5,95,11.8,0,0,1,6,0
2024-11-04,Tomatoes,Produce,5,50,10.1,0,0,0,0,0
2024-11-05,Tomatoes,Produce,5,63,12.5,0,0,0,1,0
2024-11-06,Tomatoes,Produce,5,73,11.1,0,0,0,2,0
2024-11-07,Tomatoes,Produce,5,66,9.3,0,0,0,3,0
2024-11-08,Tomatoes,Produce,5,98,12.1,0,0,1,4,0
2024-11-09,Tomatoes,Produce,5,78,9.1,0,0,1,5,0
2024-11-10,Tomatoes,Produce,5,99,9.8,0,0,1,6,0
2024-11-11,Tomatoes,Produce,5,55,7.2,0,0,0,0,0
2024-11-12,Tomatoes,Produce,5,56,7.9,0,0,0,1,0
2024-11-13,Tomatoes,Produce,5,73,6.1,0,0,0,2,0
2024-11-14,Tomatoes,Produce,5,60,9.7,0,0,0,3,0
2024-11-15,Tomatoes,Produce,5,71,4.8,0,0,1,4,0
2024-11-16,Tomatoes,Produce,5,99,9.0,0,0,1,5,0
2024-11-17,Tomatoes,Produce,5,81,6.7,0,0,1,6,0
2024-11-18,Tomatoes,Produce,5,71,9.6,0,0,0,0,0
2024-11-19,Tomatoes,Produce,5,62,8.5,0,0,0,1,0
2024-11-20,Tomatoes,Produce,5,74,10.8,0,0,0,2,0
2024-11-21,Tomatoes,Produce,5,72,8.3,0,0,0,3,0
2024-11-22,Tomatoes,Produce,5,81,3.1,0,0,1,4,0
2024-11-23,Tomatoes,Produce,5,93,6.3,0,0,1,5,0
2024-11-24,Tomatoes,Produce,5,82,3.7,0,0,1,6,0
2024-11-25,Tomatoes,Produce,5,69,5.1,0,0,0,0,0
2024-11-26,Tomatoes,Produce,5,59,9.4,0,0,0,1,0
2024-11-27,Tomatoes,Produce,5,74,7.4,0,0,0,2,1
2024-11-28,Tomatoes,Produce,5,63,4.3,0,0,0,3,0
2024-11-29,Tomatoes,Produce,5,85,3.5,0,0,1,4,0
2024-11-30,Tomatoes,Produce,5,98,5.7,0,0,1,5,0
2024-12-01,Tomatoes,Produce,5,115,2.9,0,0,1,6,1
2024-12-02,Tomatoes,Produce,5,57,4.0,0,0,0,0,0
2024-12-03,Tomatoes,Produce,5,60,6.1,0,0,0,1,0
2024-12-04,Tomatoes,Produce,5,92,7.8,0,0,0,2,1
2024-12-05,Tomatoes,Produce,5,54,6.5,0,0,0,3,0
2024-12-06,Tomatoes,Produce,5,68,0.0,0,0,1,4,0
2024-12-07,Tomatoes,Produce,5,91,5.7,0,0,1,5,0
2024-12-08,Tomatoes,Produce,5,91,5.1,0,0,1,6,0
2024-12-09,Tomatoes,Produce,5,68,5.7,0,0,0,0,0
2024-12-10,Tomatoes,Produce,5,61,8.3,0,0,0,1,0
2024-12-11,Tomatoes,Produce,5,45,0.1,0,0,0,2,0
2024-12-12,Tomatoes,Produce,5,52,3.3,0,0,0,3,0
2024-12-13,Tomatoes,Produce,5,83,5.8,0,0,1,4,0
2024-12-14,Tomatoes,Produce,5,78,0.9,0,0,1,5,0
2024-12-15,Tomatoes,Produce,5,84,7.6,0,0,1,6,0
2024-12-16,Tomatoes,Produce,5,59,5.1,0,0,0,0,0
2024-12-17,Tomatoes,Produce,5,49,6.0,0,0,0,1,0
2024-12-18,Tomatoes,Produce,5,72,2.9,0,0,0,2,0
2024-12-19,Tomatoes,Produce,5,70,5.8,0,0,0,3,0
2024-12-20,Tomatoes,Produce,5,100,6.3,0,1,1,4,0
2024-12-21,Tomatoes,Produce,5,84,4.4,0,1,1,5,0
2024-12-22,Tomatoes,Produce,5,90,4.4,0,1,1,6,0
2024-12-23,Tomatoes,Produce,5,49,4.4,0,1,0,0,0
2024-12-24,Tomatoes,Produce,5,54,1.8,0,1,0,1,0
2024-12-25,Tomatoes,Produce,5,0,3.3,1,1,0,2,0
2024-12-26,Tomatoes,Produce,5,75,3.3,1,1,0,3,0
2024-12-27,Tomatoes,Produce,5,124,4.4,0,1,1,4,1
2024-12-28,Tomatoes,Produce,5,102,5.7,0,1,1,5,0
2024-12-29,Tomatoes,Produce,5,72,1.1,0,1,1,6,0
2024-12-30,Tomatoes,Produce,5,53,3.1,0,1,0,0,0
2024-12-31,Tomatoes,Produce,5,48,6.6,0,1,0,1,0
2025-01-01,Tomatoes,Produce,5,76,1.7,1,1,0,2,0
2025-01-02,Tomatoes,Produce,5,59,1.5,0,1,0,3,0
2025-01-03,Tomatoes,Produce,5,93,3.7,0,0,1,4,0
2025-01-04,Tomatoes,Produce,5,92,5.1,0,0,1,5,0
2025-01-05,Tomatoes,Produce,5,88,3.2,0,0,1,6,0
2025-01-06,Tomatoes,Produce,5,60,6.1,0,0,0,0,0
2025-01-07,Tomatoes,Produce,5,60,5.0,0,0,0,1,0
2025-01-08,Tomatoes,Produce,5,51,5.0,0,0,0,2,0
2025-01-09,Tomatoes,Produce,5,79,4.3,0,0,0,3,1
2025-01-10,Tomatoes,Produce,5,88,8.2,0,0,1,4,0
2025-01-11,Tomatoes,Produce,5,75,2.6,0,0,1,5,0
2025-01-12,Tomatoes,Produce,5,65,-1.4,0,0,1,6,0
2025-01-13,Tomatoes,Produce,5,62,6.6,0,0,0,0,0
2025-01-14,Tomatoes,Produce,5,65,2.0,0,0,0,1,0
2025-01-15,Tomatoes,Produce,5,79,3.3,0,0,0,2,0
2025-01-16,Tomatoes,Produce,5,69,5.9,0,0,0,3,0
2025-01-17,Tomatoes,Produce,5,59,-0.5,0,0,1,4,0
2025-01-18,Tomatoes,Produce,5,78,0.2,0,0,1,5,0
2025-01-19,Tomatoes,Produce,5,62,-0.5,0,0,1,6,0
2025-01-20,Tomatoes,Produce,5,48,1.3,0,0,0,0,0
2025-01-21,Tomatoes,Produce,5,55,4.0,0,0,0,1,0
2025-01-22,Tomatoes,Produce,5,67,4.2,0,0,0,2,0
2025-01-23,Tomatoes,Produce,5,53,3.6,0,0,0,3,0
2025-01-24,Tomatoes,Produce,5,79,-0.1,0,0,1,4,0
2025-01-25,Tomatoes,Produce,5,79,-2.0,0,0,1,5,0
2025-01-26,Tomatoes,Produce,5,92,3.2,0,0,1,6,0
2025-01-27,Tomatoes,Produce,5,67,2.0,0,0,0,0,1
2025-01-28,Tomatoes,Produce,5,58,4.1,0,0,0,1,0
2025-01-29,Tomatoes,Produce,5,69,4.7,0,0,0,2,0
2025-01-30,Tomatoes,Produce,5,52,3.5,0,0,0,3,0
2025-01-31,Tomatoes,Produce,5,102,4.9,0,0,1,4,0
2025-02-01,Tomatoes,Produce,5,89,3.7,0,0,1,5,0
2025-02-02,Tomatoes,Produce,5,101,4.4,0,0,1,6,0
2025-02-03,Tomatoes,Produce,5,80,1.7,0,0,0,0,1
2025-02-04,Tomatoes,Produce,5,60,2.9,0,0,0,1,0
2025-02-05,Tomatoes,Produce,5,76,3.8,0,0,0,2,1
2025-02-06,Tomatoes,Produce,5,60,5.2,0,0,0,3,0
2025-02-07,Tomatoes,Produce,5,89,2.6,0,0,1,4,0
2025-02-08,Tomatoes,Produce,5,101,4.6,0,0,1,5,0
2025-02-09,Tomatoes,Produce,5,91,2.9,0,0,1,6,0
2025-02-10,Tomatoes,Produce,5,69,3.3,0,0,0,0,0
2025-02-11,Tomatoes,Produce,5,56,5.5,0,0,0,1,0
2025-02-12,Tomatoes,Produce,5,73,-0.7,0,1,0,2,1
2025-02-13,Tomatoes,Produce,5,69,0.9,0,1,0,3,0
2025-02-14,Tomatoes,Produce,5,80,0.5,0,1,1,4,0
2025-02-15,Tomatoes,Produce,5,76,-1.3,0,1,1,5,0
2025-02-16,Tomatoes,Produce,5,93,2.4,0,1,1,6,0
2025-02-17,Tomatoes,Produce,5,70,5.6,0,1,0,0,0
2025-02-18,Tomatoes,Produce,5,65,3.4,0,1,0,1,0
2025-02-19,Tomatoes,Produce,5,61,4.6,0,0,0,2,0
2025-02-20,Tomatoes,Produce,5,83,6.6,0,0,0,3,0
2025-02-21,Tomatoes,Produce,5,93,7.2,0,0,1,4,0
2025-02-22,Tomatoes,Produce,5,103,4.2,0,0,1,5,0
2025-02-23,Tomatoes,Produce,5,136,7.4,0,0,1,6,1
2025-02-24,Tomatoes,Produce,5,66,4.7,0,0,0,0,0
2025-02-25,Tomatoes,Produce,5,63,2.7,0,0,0,1,0
2025-02-26,Tomatoes,Produce,5,85,3.4,0,0,0,2,1
2025-02-27,Tomatoes,Produce,5,99,1.5,0,0,0,3,1
2025-02-28,Tomatoes,Produce,5,96,2.9,0,0,1,4,0
2025-03-01,Tomatoes,Produce,5,95,4.1,0,0,1,5,0
2025-03-02,Tomatoes,Produce,5,88,6.8,0,0,1,6,0
2025-03-03,Tomatoes,Produce,5,68,8.9,0,0,0,0,0
2025-03-04,Tomatoes,Produce,5,62,2.2,0,0,0,1,0
2025-03-05,Tomatoes,Produce,5,82,6.2,0,0,0,2,0
2025-03-06,Tomatoes,Produce,5,56,3.1,0,0,0,3,0
2025-03-07,Tomatoes,Produce,5,104,6.6,0,0,1,4,0
2025-03-08,Tomatoes,Produce,5,103,5.3,0,0,1,5,0
2025-03-09,Tomatoes,Produce,5,113,1.7,0,0,1,6,0
2025-03-10,Tomatoes,Produce,5,72,7.9,0,0,0,0,0
2025-03-11,Tomatoes,Produce,5,54,4.6,0,0,0,1,0
2025-03-12,Tomatoes,Produce,5,83,4.9,0,0,0,2,0
2025-03-13,Tomatoes,Produce,5,86,3.8,0,0,0,3,0
2025-03-14,Tomatoes,Produce,5,98,4.8,0,0,1,4,0
2025-03-15,Tomatoes,Produce,5,100,7.3,0,0,1,5,0
2025-03-16,Tomatoes,Produce,5,114,6.1,0,0,1,6,0
2025-03-17,Tomatoes,Produce,5,112,7.3,0,0,0,0,1
2025-03-18,Tomatoes,Produce,5,77,7.5,0,0,0,1,0
2025-03-19,Tomatoes,Produce,5,92,9.7,0,0,0,2,0
2025-03-20,Tomatoes,Produce,5,67,6.2,0,0,0,3,0
2025-03-21,Tomatoes,Produce,5,99,3.8,0,0,1,4,0
2025-03-22,Tomatoes,Produce,5,120,9.5,0,0,1,5,0
2025-03-23,Tomatoes,Produce,5,98,6.6,0,0,1,6,0
2025-03-24,Tomatoes,Produce,5,72,9.9,0,0,0,0,0
2025-03-25,Tomatoes,Produce,5,74,8.4,0,0,0,1,0
2025-03-26,Tomatoes,Produce,5,97,7.4,0,0,0,2,1
2025-03-27,Tomatoes,Produce,5,98,8.6,0,0,0,3,0
2025-03-28,Tomatoes,Produce,5,177,12.2,0,0,1,4,1
2025-03-29,Tomatoes,Produce,5,129,12.6,0,0,1,5,0
2025-03-30,Tomatoes,Produce,5,130,8.3,0,0,1,6,0
2025-03-31,Tomatoes,Produce,5,81,8.7,0,0,0,0,0
2025-04-01,Tomatoes,Produce,5,69,10.8,0,1,0,1,0
2025-04-02,Tomatoes,Produce,5,80,6.7,0,1,0,2,0
2025-04-03,Tomatoes,Produce,5,106,9.4,0,1,0,3,0
2025-04-04,Tomatoes,Produce,5,125,8.8,0,1,1,4,0
2025-04-05,Tomatoes,Produce,5,106,9.6,0,1,1,5,0
2025-04-06,Tomatoes,Produce,5,118,7.3,0,1,1,6,0
2025-04-07,Tomatoes,Produce,5,76,5.7,0,1,0,0,0
2025-04-08,Tomatoes,Produce,5,87,4.8,0,1,0,1,1
2025-04-09,Tomatoes,Produce,5,83,7.0,0,1,0,2,0
2025-04-10,Tomatoes,Produce,5,92,8.6,0,1,0,3,0
2025-04-11,Tomatoes,Produce,5,141,9.1,0,1,1,4,0
2025-04-12,Tomatoes,Produce,5,130,14.2,0,1,1,5,0
2025-04-13,Tomatoes,Produce,5,119,12.5,0,1,1,6,0
2025-04-14,Tomatoes,Produce,5,71,8.1,0,1,0,0,0
2025-04-15,Tomatoes,Produce,5,97,11.1,0,0,0,1,0
2025-04-16,Tomatoes,Produce,5,80,9.6,0,0,0,2,0
2025-04-17,Tomatoes,Produce,5,84,10.0,0,0,0,3,0
2025-04-18,Tomatoes,Produce,5,173,11.1,1,0,1,4,0
2025-04-19,Tomatoes,Produce,5,163,12.2,0,0,1,5,1
2025-04-20,Tomatoes,Produce,5,104,10.3,0,0,1,6,0
2025-04-21,Tomatoes,Produce,5,106,13.5,1,0,0,0,0
2025-04-22,Tomatoes,Produce,5,71,8.8,0,0,0,1,0
2025-04-23,Tomatoes,Produce,5,90,11.4,0,0,0,2,0
2025-04-24,Tomatoes,Produce,5,116,17.3,0,0,0,3,0
2025-04-25,Tomatoes,Produce,5,140,12.2,0,0,1,4,0
2025-04-26,Tomatoes,Produce,5,159,15.0,0,0,1,5,0
2025-04-27,Tomatoes,Produce,5,132,12.2,0,0,1,6,0
2025-04-28,Tomatoes,Produce,5,88,13.4,0,0,0,0,0
2025-04-29,Tomatoes,Produce,5,98,12.1,0,0,0,1,1
2025-04-30,Tomatoes,Produce,5,93,12.0,0,0,0,2,0
2025-05-01,Tomatoes,Produce,5,98,10.8,0,0,0,3,0
2025-05-02,Tomatoes,Produce,5,152,13.6,0,0,1,4,0
2025-05-03,Tomatoes,Produce,5,124,10.9,0,0,1,5,0
2025-05-04,Tomatoes,Produce,5,137,14.4,0,0,1,6,0
2025-05-05,Tomatoes,Produce,5,134,15.4,1,0,0,0,0
2025-05-06,Tomatoes,Produce,5,69,14.0,0,0,0,1,0
2025-05-07,Tomatoes,Produce,5,88,12.7,0,0,0,2,0
2025-05-08,Tomatoes,Produce,5,102,14.4,0,0,0,3,0
2025-05-09,Tomatoes,Produce,5,134,12.9,0,0,1,4,0
2025-05-10,Tomatoes,Produce,5,145,15.8,0,0,1,5,0
2025-05-11,Tomatoes,Produce,5,144,9.8,0,0,1,6,0
2025-05-12,Tomatoes,Produce,5,99,13.2,0,0,0,0,0
2025-05-13,Tomatoes,Produce,5,65,9.7,0,0,0,1,0
2025-05-14,Tomatoes,Produce,5,91,10.9,0,0,0,2,0
2025-05-15,Tomatoes,Produce,5,102,17.3,0,0,0,3,0
2025-05-16,Tomatoes,Produce,5,144,16.4,0,0,1,4,0
2025-05-17,Tomatoes,Produce,5,148,13.0,0,0,1,5,0
2025-05-18,Tomatoes,Produce,5,127,11.4,0,0,1,6,0
2025-05-19,Tomatoes,Produce,5,75,8.3,0,0,0,0,0
2025-05-20,Tomatoes,Produce,5,100,13.8,0,0,0,1,0
2025-05-21,Tomatoes,Produce,5,128,20.4,0,0,0,2,0
2025-05-22,Tomatoes,Produce,5,105,16.1,0,0,0,3,0
2025-05-23,Tomatoes,Produce,5,138,14.1,0,0,1,4,0
2025-05-24,Tomatoes,Produce,5,121,16.4,0,0,1,5,0
2025-05-25,Tomatoes,Produce,5,125,12.1,0,0,1,6,0
2025-05-26,Tomatoes,Produce,5,92,15.0,1,1,0,0,0
2025-05-27,Tomatoes,Produce,5,83,16.0,0,1,0,1,0
2025-05-28,Tomatoes,Produce,5,94,15.7,0,1,0,2,0
2025-05-29,Tomatoes,Produce,5,109,17.7,0,1,0,3,0
2025-05-30,Tomatoes,Produce,5,152,16.8,0,1,1,4,0
2025-05-31,Tomatoes,Produce,5,163,17.7,0,1,1,5,0
2025-06-01,Tomatoes,Produce,5,143,14.8,0,0,1,6,0
2025-06-02,Tomatoes,Produce,5,89,18.4,0,0,0,0,0
2025-06-03,Tomatoes,Produce,5,92,20.1,0,0,0,1,0
2025-06-04,Tomatoes,Produce,5,93,14.5,0,0,0,2,0
2025-06-05,Tomatoes,Produce,5,87,14.7,0,0,0,3,0
2025-06-06,Tomatoes,Produce,5,152,19.7,0,0,1,4,0
2025-06-07,Tomatoes,Produce,5,145,16.5,0,0,1,5,0
2025-06-08,Tomatoes,Produce,5,157,20.1,0,0,1,6,0
2025-06-09,Tomatoes,Produce,5,104,16.1,0,0,0,0,0
2025-06-10,Tomatoes,Produce,5,98,20.4,0,0,0,1,0
2025-06-11,Tomatoes,Produce,5,123,17.5,0,0,0,2,0
2025-06-12,Tomatoes,Produce,5,90,17.9,0,0,0,3,0
2025-06-13,Tomatoes,Produce,5,188,20.9,0,0,1,4,1
2025-06-14,Tomatoes,Produce,5,154,16.7,0,0,1,5,0
2025-06-15,Tomatoes,Produce,5,142,15.5,0,0,1,6,0
2025-06-16,Tomatoes,Produce,5,104,16.7,0,0,0,0,0
2025-06-17,Tomatoes,Produce,5,86,18.7,0,0,0,1,0
2025-06-18,Tomatoes,Produce,5,95,14.4,0,0,0,2,0
2025-06-19,Tomatoes,Produce,5,87,19.3,0,0,0,3,0
2025-06-20,Tomatoes,Produce,5,156,16.8,0,0,1,4,0
2025-06-21,Tomatoes,Produce,5,135,20.5,0,0,1,5,0
2025-06-22,Tomatoes,Produce,5,125,12.8,0,0,1,6,0
2025-06-23,Tomatoes,Produce,5,95,16.4,0,0,0,0,0
2025-06-24,Tomatoes,Produce,5,115,14.5,0,0,0,1,1
2025-06-25,Tomatoes,Produce,5,93,16.4,0,0,0,2,0
2025-06-26,Tomatoes,Produce,5,110,18.9,0,0,0,3,0
2025-06-27,Tomatoes,Produce,5,156,18.0,0,0,1,4,0
2025-06-28,Tomatoes,Produce,5,158,17.9,0,0,1,5,0
2025-06-29,Tomatoes,Produce,5,196,18.1,0,0,1,6,1
2025-06-30,Tomatoes,Produce,5,92,19.0,0,0,0,0,0
2025-07-01,Tomatoes,Produce,5,76,16.3,0,1,0,1,0
2025-07-02,Tomatoes,Produce,5,107,20.2,0,1,0,2,0
2025-07-03,Tomatoes,Produce,5,107,20.1,0,1,0,3,0
2025-07-04,Tomatoes,Produce,5,142,19.5,0,1,1,4,0
2025-07-05,Tomatoes,Produce,5,164,19.9,0,1,1,5,0
2025-07-06,Tomatoes,Produce,5,222,19.4,0,1,1,6,1
2025-07-07,Tomatoes,Produce,5,103,23.3,0,1,0,0,0
2025-07-08,Tomatoes,Produce,5,102,18.6,0,1,0,1,0
2025-07-09,Tomatoes,Produce,5,105,18.2,0,1,0,2,0
2025-07-10,Tomatoes,Produce,5,105,17.2,0,1,0,3,0
2025-07-11,Tomatoes,Produce,5,150,16.6,0,1,1,4,0
2025-07-12,Tomatoes,Produce,5,149,16.2,0,1,1,5,0
2025-07-13,Tomatoes,Produce,5,149,17.0,0,1,1,6,0
2025-07-14,Tomatoes,Produce,5,92,18.8,0,1,0,0,0
2025-07-15,Tomatoes,Produce,5,101,19.7,0,1,0,1,0
2025-07-16,Tomatoes,Produce,5,93,19.1,0,1,0,2,0
2025-07-17,Tomatoes,Produce,5,113,17.3,0,1,0,3,0
2025-07-18,Tomatoes,Produce,5,140,21.0,0,1,1,4,0
2025-07-19,Tomatoes,Produce,5,150,20.6,0,1,1,5,0
2025-07-20,Tomatoes,Produce,5,153,18.6,0,1,1,6,0
2025-07-21,Tomatoes,Produce,5,97,17.6,0,1,0,0,0
2025-07-22,Tomatoes,Produce,5,93,20.2,0,1,0,1,0
2025-07-23,Tomatoes,Produce,5,87,19.4,0,1,0,2,0
2025-07-24,Tomatoes,Produce,5,91,15.8,0,1,0,3,0
2025-07-25,Tomatoes,Produce,5,160,18.8,0,1,1,4,0
2025-07-26,Tomatoes,Produce,5,166,19.5,0,1,1,5,0
2025-07-27,Tomatoes,Produce,5,151,17.0,0,1,1,6,0
2025-07-28,Tomatoes,Produce,5,104,19.3,0,1,0,0,0
2025-07-29,Tomatoes,Produce,5,84,15.7,0,1,0,1,0
